#! FIELDS cArest file.free der_cArest
#! SET min_cArest -0.479975
#! SET max_cArest 11.8709
#! SET nbins_cArest  101
#! SET periodic_cArest false
   -0.479975000   -0.077063559   -0.852183529
   -0.356466250   -0.289424133   -2.919763895
   -0.232957500   -0.953029052   -8.687484038
   -0.109448750   -2.774520722  -22.596179951
    0.014060000   -7.151660394  -51.315286225
    0.137568750  -16.359543101 -101.691402429
    0.261077500  -33.260608174 -175.310780987
    0.384586250  -60.221663584 -261.692196857
    0.508095000  -97.432810290 -336.312392251
    0.631603750 -141.555956956 -368.954951990
    0.755112500 -186.052136384 -341.181956490
    0.878621250 -223.634382024 -260.664457012
    1.002130000 -249.561692468 -158.702060988
    1.125638750 -263.417428852  -69.904646552
    1.249147500 -268.082022841  -10.495367471
    1.372656250 -266.959202136   26.232692565
    1.496165000 -261.902563008   55.329892025
    1.619673750 -253.374082899   82.163079965
    1.743182500 -242.042771151   98.649575616
    1.866691250 -229.877233132   94.573003306
    1.990200000 -219.506760119   71.024324957
    2.113708750 -212.565463895   41.972498200
    2.237217500 -208.683034376   22.776789111
    2.360726250 -206.206647601   18.825018729
    2.484235000 -203.671191989   22.303811015
    2.607743750 -200.841978112   22.179346192
    2.731252500 -198.379102145   17.257236943
    2.854761250 -196.353923561   17.205902024
    2.978270000 -193.433069890   32.648488800
    3.101778750 -187.587936963   63.154858706
    3.225287500 -177.733413066   94.879382202
    3.348796250 -164.798094995  110.895389745
    3.472305000 -151.255735076  104.817401679
    3.595813750 -139.463985949   84.734237029
    3.719322500 -130.236733913   65.870659139
    3.842831250 -122.635671355   59.383702652
    3.966340000 -114.939651647   66.813631644
    4.089848750 -105.812114269   81.157049057
    4.213357500  -94.998795795   92.720031129
    4.336866250  -83.299917132   94.737054573
    4.460375000  -72.019663807   85.747198068
    4.583883750  -62.362773128   69.480530031
    4.707392500  -54.897317805   51.475393706
    4.830901250  -49.485213696   36.991416904
    4.954410000  -45.467596394   29.136502690
    5.077918750  -41.992639622   27.975207202
    5.201427500  -38.355106943   31.262132601
    5.324936250  -34.188749582   36.038538547
    5.448445000  -29.467615352   39.959284807
    5.571953750  -24.391283891   41.676021293
    5.695462500  -19.271753242   40.671577440
    5.818971250  -14.447911217   36.923917695
    5.942480000  -10.234849968   30.920414942
    6.065988750   -6.860741972   23.524617133
    6.189497500   -4.431916183   15.798114723
    6.313006250   -2.928138637    8.660687130
    6.436515000   -2.234222273    2.743490806
    6.560023750   -2.176148173   -1.572161287
    6.683532500   -2.541820978   -4.079782288
    6.807041250   -3.102806186   -4.723585052
    6.930550000   -3.640442630   -3.819517609
    7.054058750   -4.005605981   -2.061078461
    7.177567500   -4.154924248   -0.491068187
    7.301076250   -4.170193657    0.011570654
    7.424585000   -4.209089759   -0.858191785
    7.548093750   -4.419717968   -2.628219822
    7.671602500   -4.852541360   -4.256389981
    7.795111250   -5.418055741   -4.613378397
    7.918620000   -5.911959966   -3.054808303
    8.042128750   -6.101560930    0.201395793
    8.165637500   -5.833951409    4.131738736
    8.289146250   -5.108409300    7.405325050
    8.412655000   -4.072909212    9.038946290
    8.536163750   -2.952556749    8.804356530
    8.659672500   -1.956924758    7.131206528
    8.783181250   -1.221561506    4.703312820
    8.906690000   -0.803718981    2.052241417
    9.030198750   -0.713596843   -0.587213792
    9.153707500   -0.944606156   -3.131842889
    9.277216250   -1.475062667   -5.380329546
    9.400725000   -2.241678228   -6.870622474
    9.524233750   -3.114470528   -7.018384702
    9.647742500   -3.905127058   -5.525309547
    9.771251250   -4.423831564   -2.721988160
    9.894760000   -4.558934255    0.518052634
   10.018268750   -4.318576969    3.219107248
   10.141777500   -3.809941977    4.819577225
   10.265286250   -3.172893399    5.343204076
   10.388795000   -2.518912902    5.165291666
   10.512303750   -1.910379061    4.654533118
   10.635812500   -1.375162637    3.993308941
   10.759321250   -0.928128069    3.231145056
   10.882830000   -0.579402480    2.412938260
   11.006338750   -0.330547623    1.629871078
   11.129847500   -0.170391728    0.978672907
   11.253356250   -0.078983418    0.520862651
   11.376865000   -0.032883224    0.246188407
   11.500373750   -0.012263781    0.103099253
   11.623882500   -0.004034408    0.037589306
   11.747391250   -0.001042427    0.010511438
   11.870900000   -0.000135949    0.001444953
