#! FIELDS cArest file.free der_cArest
#! SET min_cArest -0.479975
#! SET max_cArest 11.8709
#! SET nbins_cArest  101
#! SET periodic_cArest false
   -0.479975000   -0.077063559   -0.852183529
   -0.356466250   -0.288435953   -2.908246928
   -0.232957500   -0.942712245   -8.571274260
   -0.109448750   -2.726558875  -22.092660772
    0.014060000   -6.978190460  -49.644107491
    0.137568750  -15.809740559  -96.876133019
    0.261077500  -31.710884713 -163.089194515
    0.384586250  -56.328217188 -234.390779113
    0.508095000  -88.652852540 -282.265327090
    0.631603750 -123.716587710 -273.945860469
    0.755112500 -153.274335404 -192.769843431
    0.878621250 -168.948838736  -54.738789376
    1.002130000 -166.321222634   94.632658930
    1.125638750 -147.222840377  204.784212930
    1.249147500 -118.526306141  248.395559622
    1.372656250  -88.362190300  232.108887328
    1.496165000  -62.488361946  184.279353554
    1.619673750  -42.949875795  133.307471037
    1.743182500  -29.064200465   93.870961144
    1.866691250  -19.235482717   67.041022143
    1.990200000  -12.182051624   48.079864661
    2.113708750   -7.199045624   33.105603696
    2.237217500   -3.864683123   20.667050172
    2.360726250   -1.867740265   11.533264217
    2.484235000   -0.818819962    5.829145123
    2.607743750   -0.321085137    2.569833286
    2.731252500   -0.116863034    0.924594281
    2.854761250   -0.057352930    0.108383158
    2.978270000   -0.077555467   -0.557189746
    3.101778750   -0.194561322   -1.467921917
    3.225287500   -0.467162660   -3.101719802
    3.348796250   -1.003046774   -5.751762749
    3.472305000   -1.925978022   -9.302668125
    3.595813750   -3.307413104  -12.984995413
    3.719322500   -5.079445518  -15.346249784
    3.842831250   -6.975522825  -14.753384861
    3.966340000   -8.563979679  -10.334576147
    4.089848750   -9.397007709   -2.781053485
    4.213357500   -9.212413294    5.690643184
    4.336866250   -8.066162028   12.377251834
    4.460375000   -6.305234263   15.475660192
    4.583883750   -4.398491309   14.856285386
    4.707392500   -2.737173901   11.780639736
    4.830901250   -1.518897460    7.948997857
    4.954410000   -0.751308778    4.632455803
    5.077918750   -0.331142741    2.351499108
    5.201427500   -0.129994889    1.045017626
    5.324936250   -0.045160102    0.404817747
    5.448445000   -0.013223939    0.129799772
    5.571953750   -0.002566100    0.026856524
    5.695462500   -0.000161618    0.001752058
    5.818971250   -0.000000000   -0.000000000
    5.942480000   -0.000000000   -0.000000000
    6.065988750   -0.000000000   -0.000000000
    6.189497500   -0.000000000   -0.000000000
    6.313006250   -0.000000000   -0.000000000
    6.436515000   -0.000000000   -0.000000000
    6.560023750   -0.000000000   -0.000000000
    6.683532500   -0.000000000   -0.000000000
    6.807041250   -0.000000000   -0.000000000
    6.930550000   -0.000000000   -0.000000000
    7.054058750   -0.000000000   -0.000000000
    7.177567500   -0.000000000   -0.000000000
    7.301076250   -0.000000000   -0.000000000
    7.424585000   -0.000000000   -0.000000000
    7.548093750   -0.000000000   -0.000000000
    7.671602500   -0.000000000   -0.000000000
    7.795111250   -0.000000000   -0.000000000
    7.918620000   -0.000000000   -0.000000000
    8.042128750   -0.000000000   -0.000000000
    8.165637500   -0.000000000   -0.000000000
    8.289146250   -0.000000000   -0.000000000
    8.412655000   -0.000000000   -0.000000000
    8.536163750   -0.000000000   -0.000000000
    8.659672500   -0.000000000   -0.000000000
    8.783181250   -0.000000000   -0.000000000
    8.906690000   -0.000000000   -0.000000000
    9.030198750   -0.000000000   -0.000000000
    9.153707500   -0.000000000   -0.000000000
    9.277216250   -0.000000000   -0.000000000
    9.400725000   -0.000000000   -0.000000000
    9.524233750   -0.000000000   -0.000000000
    9.647742500   -0.000000000   -0.000000000
    9.771251250   -0.000000000   -0.000000000
    9.894760000   -0.000000000   -0.000000000
   10.018268750   -0.000000000   -0.000000000
   10.141777500   -0.000000000   -0.000000000
   10.265286250   -0.000000000   -0.000000000
   10.388795000   -0.000000000   -0.000000000
   10.512303750   -0.000000000   -0.000000000
   10.635812500   -0.000000000   -0.000000000
   10.759321250   -0.000000000   -0.000000000
   10.882830000   -0.000000000   -0.000000000
   11.006338750   -0.000000000   -0.000000000
   11.129847500   -0.000000000   -0.000000000
   11.253356250   -0.000000000   -0.000000000
   11.376865000   -0.000000000   -0.000000000
   11.500373750   -0.000000000   -0.000000000
   11.623882500   -0.000000000   -0.000000000
   11.747391250   -0.000000000   -0.000000000
   11.870900000   -0.000000000   -0.000000000
